folder,start_frame,end_frame,label,commentary,username,source_file,duration_sec
2021.09.15.14.50.05_veh-28_01511_01690,102,680,Keep straight until a left at the diagonal street towards Boston Wharf Co. Sign,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,57.8
2021.10.01.19.16.42_veh-28_03307_03808,294,808,Keep straight towards Graphic Arts Building,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,51.4
2021.09.15.12.32.43_veh-28_00417_00527,191,428,Perform a U-Turn by taking two rights,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,23.7
2021.10.01.19.16.42_veh-28_01511_01624,294,531,Take a right and drive straight towards the dead-end,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,23.7
2021.10.01.17.52.06_veh-28_01289_01353,5,252,Exit out of the dead-end and keep straight until the stop sign,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,24.7
2021.07.16.21.17.55_veh-26_03860_03930,167,338,,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,17.1
2021.08.17.17.55.18_veh-43_00016_00083,96,325,Take a right and head in the direction of Citgo,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,22.9
2021.09.15.16.17.26_veh-28_01085_01182,208,386,Take a left onto Summer Street Bridge and keep straight,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,17.8
2021.07.16.23.22.27_veh-14_06339_07673,197,1763,"Keep straight towards The Cromwell Las Vegas, constantly following the white car ahead",Both,ytandon,./staging/labels - Yash Tandon.csv,156.6
2021.10.06.13.21.47_veh-28_00441_00515,63,247,,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,18.4
2021.07.16.22.40.23_veh-38_00016_00182,253,650,"Stop at the drop-off loop at Luxor Las Vegas, then take a right to exit",Static Referential,ytandon,./staging/labels - Yash Tandon.csv,39.7
2021.07.16.18.06.21_veh-38_05338_05486,186,711,Go to the Luxor Las Vegas drop-off loop,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,52.5
2021.10.06.18.52.07_veh-28_00592_00655,125,287,,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,16.2
2021.10.11.07.12.18_veh-50_00345_00498,319,747,"Exit MindChamps PreSchool @ Biopolis by taking a left, then take a right at the signal",Static Referential,ytandon,./staging/labels - Yash Tandon.csv,42.8
2021.09.15.14.27.22_veh-39_01420_01480,31,246,Keep straight,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,21.5
2021.08.17.18.11.12_veh-08_00234_00611,1332,1748,Keep straight,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,41.6
2021.08.17.15.02.08_veh-45_02111_02303,472,923,"Take a right to head towards South Shore Riverfront Park, then take the left into Hot Metal Bridge",Static Referential,ytandon,./staging/labels - Yash Tandon.csv,45.1
2021.08.17.18.54.02_veh-45_00511_00579,154,324,Take the next left,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,17.0
2021.09.15.11.49.23_veh-28_01869_02000,346,563,Take a right,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,21.7
2021.08.17.14.32.33_veh-08_01262_01528,90,412,Keep heading straight before making a couple of left turns to be on the other side of the block and heading towards Hazelwood Green Plaza,Static Referential,ytandon,./staging/labels - Yash Tandon.csv,32.2
2021.07.16.20.45.29_veh-35_00016_00589,2231,2455,,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,22.4
2021.08.17.17.17.01_veh-45_01443_01678,148,609,"Enter Tunnel Park, stop at the curb before the stop sign for a few seconds, then keep straight",Static Referential,ytandon,./staging/labels - Yash Tandon.csv,46.1
2021.09.15.13.52.55_veh-39_01385_01446,83,236,,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,15.3
2021.09.15.12.32.43_veh-28_00625_00697,199,353,Keep straight,Non-Referential,ytandon,./staging/labels - Yash Tandon.csv,15.4
2021.06.09.14.03.17_veh-12_00375_00566,24,571,,Non-Referential,proy3,./staging/parthib_submissions1 - Parthib Roy.csv,54.7
2021.09.15.15.02.19_veh-39_00214_00558,633,1248,"make a right turn at the light and continue going straight, at the next stoplight make another right turn and keep going straight.",Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,61.5
2021.10.11.05.34.05_veh-50_00568_00631,24,280,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,25.6
2021.07.16.01.22.41_veh-14_01737_01980,12,1201,"follow the vehicle ahead of you at a safe distance. once the car goes on the right lane, overtake them and also go on the right lane and keep going straight",Dynamic Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,118.9
2021.06.09.18.23.43_veh-35_03609_03793,52,756,make a left turn at the intersection and go straight,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,70.4
2021.06.14.20.14.09_veh-26_01121_01211,7,440,go into the right lane and make the righ turn. then go into the very left lane. make the left turn after crossing the bridge.,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,43.3
2021.06.14.14.03.45_veh-38_03180_03766,1780,2252,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,47.2
2021.06.23.17.31.36_veh-16_01443_01606,223,395,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,17.2
2021.06.14.13.28.41_veh-12_04090_04289,243,721,make a left turn and switch into right lane,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,47.8
2021.06.14.18.33.41_veh-35_01193_01304,125,522,after crossing the intersection go into the right lane,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,39.7
2021.07.09.01.37.16_veh-26_00692_00762,136,339,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,20.3
2021.06.14.11.44.56_veh-35_02696_02932,282,1030,"enter the hotel plaza. when exiting, take a right onto the leftmost lane.",Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,74.8
2021.10.01.18.26.05_veh-28_01689_01890,62,811,make a right turn and when you see the parked vehicle in front go to the left lane. go back to the right lane after passing it and at the sotpsign make a right turn and go straight,Static Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,74.9
2021.06.23.20.00.35_veh-35_04162_04257,55,317,stop at the intersection to make a right turn but let the pedestrians first cross,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,26.2
2021.07.09.20.26.06_veh-35_01768_02782,1911,2243,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,33.2
2021.06.09.17.37.09_veh-12_02324_02434,22,423,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,40.1
2021.10.06.19.27.33_veh-28_00805_01736,49,1985,"go into the right lane after passing the grey vehicle on the right lane and make the right turn at the intersection. make another right turn at the next intersection, go into the left lane and continue going straight",Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,193.6
2021.06.14.13.28.41_veh-12_03763_03829,63,271,go to the right lane when the white vehicle on the right passes you and keep going straight.,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,20.8
2021.06.09.12.51.31_veh-35_03371_03476,138,443,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,30.5
2021.06.14.14.03.45_veh-38_03777_04059,901,1315,"make a right turn once all the pedestrians cross, then pull into the paris las vegas building",Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,41.4
2021.09.15.13.16.40_veh-28_01817_01902,72,407,slow down when you approach the yellow trucks and slowly proceed past them,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,33.5
2021.10.06.17.43.07_veh-28_00302_00486,140,799,make a left turn at the intersection once the cars pass through and go straight,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,65.9
2021.06.09.11.54.15_veh-12_01537_01628,22,398,enter into the luxor las vegas and then exit it,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,37.6
2021.07.09.15.53.28_veh-38_03528_04262,1443,1854,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,41.1
2021.06.09.12.39.51_veh-26_04255_04331,10,230,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,22.0
2021.06.14.18.42.45_veh-12_00789_00920,229,612,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,38.3
2021.06.09.14.50.36_veh-26_02376_02484,48,285,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,23.7
2021.08.17.18.54.02_veh-45_01261_02086,1026,1450,make a left turn at the intersection and keep going straight,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,42.4
2021.09.15.12.32.43_veh-28_00015_00093,105,367,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,26.2
2021.06.09.18.23.43_veh-35_03804_03956,60,741,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,68.1
2021.06.14.16.48.02_veh-12_04978_05337,1198,1423,switch to the right lane when there are no cars on the right lane,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,22.5
2021.10.01.13.28.54_veh-28_01767_01883,113,524,go to the entrace of pier 10 park,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,41.1
2021.06.09.11.54.15_veh-12_02957_03110,69,709,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,64.0
2021.10.06.13.21.47_veh-28_01198_01616,507,1025,make a right turn at the intersection when the light turns green,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,51.8
2021.07.09.23.23.48_veh-26_00054_01295,1468,2235,make a right lane switch once you pass veer towers west,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,76.7
2021.06.14.16.48.02_veh-12_02317_02401,47,392,make a right turn at the sotpsign and turn into the left lane,Static Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,34.5
2021.05.12.23.36.44_veh-35_00515_00701,67,903,"make a right lane switch after passing the intersection, then make the right turn once the pedestrians cross.",Static Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,83.6
2021.09.15.13.16.40_veh-28_01817_01902,40,339,"make a right turn and go straight, slow down when you see the yellow truck",Dynamic Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,29.9
2021.06.14.14.25.15_veh-26_04289_04406,30,494,make a left turn at the intersection,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,46.4
2021.10.06.13.21.47_veh-28_00139_00216,92,379,stop at the stopsign and make a right turn,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,28.7
2021.10.01.18.26.05_veh-28_00949_01041,101,428,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,32.7
2021.06.09.14.50.36_veh-26_02495_02669,151,533,"make a right turn at the intersection, once you pass the brdieg go into the leftmost land and into the leftmost lane when you can. continue straight",Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,38.2
2021.06.14.17.26.26_veh-38_04030_04274,680,908,switch to the right lane when you pass the white truck on the right,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,22.8
2021.06.09.17.23.18_veh-38_01151_01532,300,796,go into the right lane when you pass the veer towers east building,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,49.6
2021.06.23.20.00.35_veh-35_03660_04140,3,2314,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,231.1
2021.10.11.07.47.13_veh-50_00326_00708,363,1230,make a left turn at each of next four intersections,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,86.7
2021.08.17.17.17.01_veh-45_00207_00594,307,1543,make a right turn at the street of springhill suites,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,123.6
2021.08.17.19.18.39_veh-08_00696_00823,119,347,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,22.8
2021.06.14.17.26.26_veh-38_02740_03036,87,1426,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,133.9
2021.06.09.12.51.31_veh-35_01587_01718,92,251,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,15.9
2021.06.23.20.00.35_veh-35_03660_04140,105,876,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,77.1
2021.06.14.13.28.41_veh-12_01779_02059,20,1175,"switch to the right lane once the taxi cab passes you. make a right turn at the next intersection, go into the leftmost lane and go straight",Dynamic Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,115.5
2021.10.01.15.32.11_veh-28_01000_01136,48,557,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,50.9
2021.06.14.20.14.09_veh-26_00488_00601,95,381,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,28.6
2021.08.17.14.45.12_veh-42_01866_01999,51,439,keep1 a safe distance behind the bycyclist and continue going straight,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,38.8
2021.06.09.18.23.43_veh-35_01232_01405,54,690,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,63.6
2021.06.14.18.42.45_veh-12_01065_01152,132,386,make a left turn,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,25.4
2021.06.09.11.54.15_veh-12_03121_03319,76,952,make the same right turn as the blue vehicle and go into the left lane. stop before the stoplight and prepare for a left turn,Dynamic Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,87.6
2021.06.09.14.50.36_veh-26_04123_04185,9,268,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,25.9
2021.10.11.02.57.41_veh-50_02428_02548,53,347,make a left when the stoplight turns green then go into the rightmost turning lane when you see it,Static Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,29.4
2021.10.11.07.47.13_veh-50_00886_00952,47,324,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,27.7
2021.06.09.12.39.51_veh-26_00371_00480,142,412,go through the roundabout,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,27.0
2021.06.14.18.42.45_veh-12_03340_03403,67,235,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,16.8
2021.09.15.14.50.05_veh-28_01511_01690,201,357,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,15.6
2021.06.09.11.54.15_veh-12_05108_05331,218,866,make a right into the paris las vegas,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,64.8
2021.06.14.14.25.15_veh-26_02659_02759,26,447,"when you see space on your back elft side, start exiting the paris las vegas",Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,42.1
2021.06.23.15.56.12_veh-16_00066_00818,78,1096,when the light turns green make a left turn,Static Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,101.8
2021.06.09.14.50.36_veh-26_05225_05311,7,362,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,35.5
2021.06.14.18.42.45_veh-12_02737_02967,25,1110,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,108.5
2021.07.09.01.37.16_veh-26_03432_03503,36,245,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,20.9
2021.06.09.11.54.15_veh-12_00015_00259,815,1139,make a left turn when the light turns green,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,32.4
2021.06.09.14.50.36_veh-26_03507_03584,84,245,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,16.1
2021.06.14.18.33.41_veh-35_03575_03668,105,402,,Non-Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,29.7
2021.06.09.14.50.36_veh-26_02376_02484,65,514,keep a distance between yourself and the white vehicle ahead of you,Dynamic Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,44.9
2021.09.15.15.02.19_veh-39_00856_01095,425,906,make a right turn at the stopsign and go straight. make a left at the end of the road,Static Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,48.1
2021.07.09.17.06.37_veh-35_05026_05593,1231,1546,make a right lane switch after passing the intersection and once the white vehicle on the right passes you,Dynamic Referential,parthib,./staging/parthib_submissions1 - Parthib Roy.csv,31.5
